,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
10172,"frozenset({'Driver', 'Unknown'})","frozenset({'Leisure', 'Yes', 'Seatbelt', 'Unscathed'})",0.7873602961365971,0.12249420054531258,0.11528457158611836,0.14641908177462626,1.1953143995618263,0.01883750156974534,1.0280288379443328
10173,"frozenset({'Driver', 'Yes'})","frozenset({'Leisure', 'Seatbelt', 'Unscathed', 'Unknown'})",0.6475208390536917,0.12249420054531258,0.11528457158611836,0.17803994038956186,1.4534560787120858,0.03596702406980638,1.0675771762810162
10174,"frozenset({'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'Driver', 'Yes', 'Unknown'})",0.3348113044450998,0.26793367661133316,0.11528457158611836,0.3443269986871724,1.2851202694712247,0.02557734781510637,1.1165113126861712
10175,"frozenset({'Seatbelt', 'Unknown'})","frozenset({'Leisure', 'Driver', 'Unscathed', 'Yes'})",0.5878511452581195,0.12221566852768992,0.11528457158611836,0.19611184313589805,1.6046374863257877,0.04343995087362913,1.0919234522579244
10176,"frozenset({'Seatbelt', 'Yes'})","frozenset({'Leisure', 'Driver', 'Unscathed', 'Unknown'})",0.5878511452581195,0.13841741836413005,0.11528457158611836,0.19611184313589805,1.4168147726899025,0.03391573367709225,1.0717692184903296
10177,"frozenset({'Unscathed', 'Unknown'})","frozenset({'Leisure', 'Driver', 'Seatbelt', 'Yes'})",0.4298856380304114,0.19411647723099626,0.11528457158611836,0.2681749781507304,1.381515788747832,0.03183668591945571,1.1011970057167402
10178,"frozenset({'Yes', 'Unscathed'})","frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unknown'})",0.35615770448939377,0.19411647723099626,0.11528457158611836,0.32368967491913825,1.667502313747181,0.04614849265195907,1.191588377232966
10179,"frozenset({'Yes', 'Unknown'})","frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed'})",0.7927863032304064,0.11528457158611836,0.11528457158611836,0.14541695677178387,1.2613739615899635,0.023888542258858433,1.0352597508509407
10180,frozenset({'Leisure'}),"frozenset({'Driver', 'Seatbelt', 'Unscathed', 'Unknown', 'Yes'})",0.3636430405978777,0.2936241591779407,0.11528457158611836,0.3170267507294382,1.0797025408842982,0.008510189549656766,1.0342657513694602
10181,frozenset({'Driver'}),"frozenset({'Leisure', 'Seatbelt', 'Unscathed', 'Unknown', 'Yes'})",0.7873602961365971,0.12249420054531258,0.11528457158611836,0.14641908177462626,1.1953143995618263,0.01883750156974534,1.0280288379443328
10182,frozenset({'Seatbelt'}),"frozenset({'Leisure', 'Driver', 'Unscathed', 'Unknown', 'Yes'})",0.5878511452581195,0.12221566852768992,0.11528457158611836,0.19611184313589805,1.6046374863257877,0.04343995087362913,1.0919234522579244
10183,frozenset({'Unscathed'}),"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unknown', 'Yes'})",0.429886203004078,0.19411647723099626,0.11528457158611836,0.2681746257044327,1.3815139731044477,0.031836576248757825,1.1011964753814698
10184,frozenset({'Unknown'}),"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed', 'Yes'})",0.9999898304740016,0.11528457158611836,0.11528457158611836,0.11528574398748909,1.0000101696294186,1.1723894479676034e-06,1.000001325175177
10185,frozenset({'Yes'}),"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed', 'Unknown'})",0.7927964727564049,0.11528457158611836,0.11528457158611836,0.14541509144874915,1.2613577814280472,0.023887369869410466,1.0352574911645818
10186,"frozenset({'Leisure', 'NA', 'Driver', 'Seatbelt', 'Unscathed'})",frozenset({'Unknown'}),0.11528457158611836,0.9999898304740016,0.11528457158611836,1.0,1.0000101696294188,1.1723894479676034e-06,inf
10187,"frozenset({'Leisure', 'NA', 'Driver', 'Seatbelt', 'Unknown'})",frozenset({'Unscathed'}),0.19411647723099626,0.429886203004078,0.11528457158611836,0.5938937962949489,1.3815139731044475,0.031836576248757825,1.4038539470576203
10188,"frozenset({'Leisure', 'NA', 'Driver', 'Unscathed', 'Unknown'})",frozenset({'Seatbelt'}),0.13841741836413005,0.5878511452581195,0.11528457158611836,0.8328761867443816,1.4168147726899025,0.03391573367709225,2.466128834144614
10189,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed', 'Unknown'})",frozenset({'NA'}),0.11528457158611836,0.9687609110539358,0.11528457158611836,1.0,1.0322464383003218,0.0036013849858876623,inf
10190,"frozenset({'Leisure', 'NA', 'Seatbelt', 'Unscathed', 'Unknown'})",frozenset({'Driver'}),0.12249420054531258,0.7873602961365971,0.11528457158611836,0.9411430996153385,1.1953143995618265,0.01883750156974534,3.612825386211099
10191,"frozenset({'NA', 'Driver', 'Seatbelt', 'Unscathed', 'Unknown'})",frozenset({'Leisure'}),0.2936241591779407,0.3636430405978777,0.11528457158611836,0.3926263149084206,1.0797025408842982,0.008510189549656766,1.0477190155285916
10192,"frozenset({'NA', 'Leisure', 'Driver', 'Seatbelt'})","frozenset({'Unscathed', 'Unknown'})",0.19411647723099626,0.4298856380304114,0.11528457158611836,0.5938937962949489,1.3815157887478322,0.03183668591945571,1.4038553382544583
10193,"frozenset({'NA', 'Leisure', 'Driver', 'Unscathed'})","frozenset({'Seatbelt', 'Unknown'})",0.13841741836413005,0.5878511452581195,0.11528457158611836,0.8328761867443816,1.4168147726899025,0.03391573367709225,2.466128834144614
10194,"frozenset({'NA', 'Leisure', 'Driver', 'Unknown'})","frozenset({'Seatbelt', 'Unscathed'})",0.31384287178374615,0.3348113044450998,0.11528457158611836,0.3673321332133213,1.0971318122669722,0.010206430293406107,1.051402687690454
10195,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed'})","frozenset({'NA', 'Unknown'})",0.11528457158611836,0.9687609110539358,0.11528457158611836,1.0,1.0322464383003218,0.0036013849858876623,inf
10196,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unknown'})","frozenset({'NA', 'Unscathed'})",0.19411647723099626,0.42932235928483375,0.11528457158611836,0.5938937962949489,1.3833283625950874,0.03194602760524634,1.4052423615021672
10197,"frozenset({'Leisure', 'Driver', 'Unscathed', 'Unknown'})","frozenset({'NA', 'Seatbelt'})",0.13841741836413005,0.5878511452581195,0.11528457158611836,0.8328761867443816,1.4168147726899025,0.03391573367709225,2.466128834144614
10198,"frozenset({'Leisure', 'NA', 'Seatbelt', 'Unscathed'})","frozenset({'Driver', 'Unknown'})",0.12249420054531258,0.7873602961365971,0.11528457158611836,0.9411430996153385,1.1953143995618265,0.01883750156974534,3.612825386211099
10199,"frozenset({'Leisure', 'NA', 'Seatbelt', 'Unknown'})","frozenset({'Driver', 'Unscathed'})",0.21685158254773745,0.37442499805084084,0.11528457158611836,0.5316289151855267,1.4198542243521362,0.03408991821336002,1.3356396716867267
10200,"frozenset({'Leisure', 'NA', 'Unscathed', 'Unknown'})","frozenset({'Driver', 'Seatbelt'})",0.14785304356963921,0.47017391019404586,0.11528457158611836,0.7797240341002449,1.6583736723682614,0.04576792795689047,2.4052832438699716
10201,"frozenset({'Leisure', 'Seatbelt', 'Unscathed', 'Unknown'})","frozenset({'NA', 'Driver'})",0.12249420054531258,0.7873602961365971,0.11528457158611836,0.9411430996153385,1.1953143995618265,0.01883750156974534,3.612825386211099
10202,"frozenset({'NA', 'Driver', 'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'Unknown'})",0.2936241591779407,0.36363739086121194,0.11528457158611836,0.3926263149084206,1.0797193159332528,0.008511848448834833,1.0477283174407495
10203,"frozenset({'NA', 'Driver', 'Seatbelt', 'Unknown'})","frozenset({'Leisure', 'Unscathed'})",0.47017391019404586,0.14811971114026376,0.11528457158611836,0.24519559483540712,1.6553880165430257,0.04564254782248797,1.128610648044608
10204,"frozenset({'NA', 'Driver', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'Seatbelt'})",0.37442499805084084,0.21685158254773745,0.11528457158611836,0.307897635537851,1.4198542243521362,0.03408991821336002,1.1315499811373535
10205,"frozenset({'Driver', 'Seatbelt', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'NA'})",0.2936241591779407,0.34918027970716287,0.11528457158611836,0.3926263149084206,1.1244229348739092,0.012756805555584519,1.071530980461735
10206,"frozenset({'NA', 'Seatbelt', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'Driver'})",0.3348113044450998,0.31384287178374615,0.11528457158611836,0.3443269986871724,1.0971318122669722,0.010206430293406107,1.0464928811196879
10207,"frozenset({'NA', 'Leisure', 'Driver'})","frozenset({'Seatbelt', 'Unscathed', 'Unknown'})",0.31384287178374615,0.3348113044450998,0.11528457158611836,0.3673321332133213,1.0971318122669722,0.010206430293406107,1.051402687690454
10208,"frozenset({'Leisure', 'Driver', 'Seatbelt'})","frozenset({'NA', 'Unscathed', 'Unknown'})",0.19411647723099626,0.42932235928483375,0.11528457158611836,0.5938937962949489,1.3833283625950874,0.03194602760524634,1.4052423615021672
10209,"frozenset({'Leisure', 'Driver', 'Unscathed'})","frozenset({'NA', 'Seatbelt', 'Unknown'})",0.13841741836413005,0.5878511452581195,0.11528457158611836,0.8328761867443816,1.4168147726899025,0.03391573367709225,2.466128834144614
10210,"frozenset({'Leisure', 'Driver', 'Unknown'})","frozenset({'NA', 'Seatbelt', 'Unscathed'})",0.31384287178374615,0.3348113044450998,0.11528457158611836,0.3673321332133213,1.0971318122669722,0.010206430293406107,1.051402687690454
10211,"frozenset({'Leisure', 'NA', 'Seatbelt'})","frozenset({'Driver', 'Unscathed', 'Unknown'})",0.21685158254773745,0.37442499805084084,0.11528457158611836,0.5316289151855267,1.4198542243521362,0.03408991821336002,1.3356396716867267
10212,"frozenset({'Leisure', 'NA', 'Unscathed'})","frozenset({'Driver', 'Seatbelt', 'Unknown'})",0.14785304356963921,0.47017391019404586,0.11528457158611836,0.7797240341002449,1.6583736723682614,0.04576792795689047,2.4052832438699716
10213,"frozenset({'Leisure', 'NA', 'Unknown'})","frozenset({'Driver', 'Seatbelt', 'Unscathed'})",0.34918027970716287,0.2936241591779407,0.11528457158611836,0.33015773881274396,1.1244229348739092,0.012756805555584519,1.054540571342945
10214,"frozenset({'Leisure', 'Seatbelt', 'Unscathed'})","frozenset({'NA', 'Driver', 'Unknown'})",0.12249420054531258,0.7873602961365971,0.11528457158611836,0.9411430996153385,1.1953143995618265,0.01883750156974534,3.612825386211099
10215,"frozenset({'Leisure', 'Seatbelt', 'Unknown'})","frozenset({'NA', 'Driver', 'Unscathed'})",0.21685158254773745,0.37442499805084084,0.11528457158611836,0.5316289151855267,1.4198542243521362,0.03408991821336002,1.3356396716867267
10216,"frozenset({'Leisure', 'Unscathed', 'Unknown'})","frozenset({'NA', 'Driver', 'Seatbelt'})",0.14811971114026376,0.47017391019404586,0.11528457158611836,0.7783202566264003,1.6553880165430257,0.04564254782248797,2.390051890817247
10217,"frozenset({'NA', 'Driver', 'Seatbelt'})","frozenset({'Leisure', 'Unscathed', 'Unknown'})",0.47017391019404586,0.14811971114026376,0.11528457158611836,0.24519559483540712,1.6553880165430257,0.04564254782248797,1.128610648044608
10218,"frozenset({'NA', 'Driver', 'Unscathed'})","frozenset({'Leisure', 'Seatbelt', 'Unknown'})",0.37442499805084084,0.21685158254773745,0.11528457158611836,0.307897635537851,1.4198542243521362,0.03408991821336002,1.1315499811373535
10219,"frozenset({'NA', 'Driver', 'Unknown'})","frozenset({'Leisure', 'Seatbelt', 'Unscathed'})",0.7873602961365971,0.12249420054531258,0.11528457158611836,0.14641908177462626,1.1953143995618263,0.01883750156974534,1.0280288379443328
10220,"frozenset({'Driver', 'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'NA', 'Unknown'})",0.2936241591779407,0.34918027970716287,0.11528457158611836,0.3926263149084206,1.1244229348739092,0.012756805555584519,1.071530980461735
10221,"frozenset({'Driver', 'Seatbelt', 'Unknown'})","frozenset({'Leisure', 'NA', 'Unscathed'})",0.47017391019404586,0.14785304356963921,0.11528457158611836,0.24519559483540712,1.6583736723682612,0.04576792795689047,1.1289639416512696
10222,"frozenset({'Driver', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'NA', 'Seatbelt'})",0.37442499805084084,0.21685158254773745,0.11528457158611836,0.307897635537851,1.4198542243521362,0.03408991821336002,1.1315499811373535
10223,"frozenset({'NA', 'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'Driver', 'Unknown'})",0.3348113044450998,0.31384287178374615,0.11528457158611836,0.3443269986871724,1.0971318122669722,0.010206430293406107,1.0464928811196879
10224,"frozenset({'NA', 'Seatbelt', 'Unknown'})","frozenset({'Leisure', 'Driver', 'Unscathed'})",0.5878511452581195,0.13841741836413005,0.11528457158611836,0.19611184313589805,1.4168147726899025,0.03391573367709225,1.0717692184903296
10225,"frozenset({'NA', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'Driver', 'Seatbelt'})",0.42932235928483375,0.19411647723099626,0.11528457158611836,0.2685268286006806,1.3833283625950874,0.03194602760524634,1.1017266993228694
10226,"frozenset({'Seatbelt', 'Unscathed', 'Unknown'})","frozenset({'NA', 'Leisure', 'Driver'})",0.3348113044450998,0.31384287178374615,0.11528457158611836,0.3443269986871724,1.0971318122669722,0.010206430293406107,1.0464928811196879
10227,"frozenset({'Leisure', 'Driver'})","frozenset({'NA', 'Seatbelt', 'Unscathed', 'Unknown'})",0.31384287178374615,0.3348113044450998,0.11528457158611836,0.3673321332133213,1.0971318122669722,0.010206430293406107,1.051402687690454
10228,"frozenset({'Leisure', 'NA'})","frozenset({'Driver', 'Seatbelt', 'Unscathed', 'Unknown'})",0.34918027970716287,0.2936241591779407,0.11528457158611836,0.33015773881274396,1.1244229348739092,0.012756805555584519,1.054540571342945
10229,"frozenset({'Leisure', 'Seatbelt'})","frozenset({'NA', 'Driver', 'Unscathed', 'Unknown'})",0.21685158254773745,0.37442499805084084,0.11528457158611836,0.5316289151855267,1.4198542243521362,0.03408991821336002,1.3356396716867267
10230,"frozenset({'Leisure', 'Unscathed'})","frozenset({'NA', 'Driver', 'Seatbelt', 'Unknown'})",0.14811971114026376,0.47017391019404586,0.11528457158611836,0.7783202566264003,1.6553880165430257,0.04564254782248797,2.390051890817247
10231,"frozenset({'Leisure', 'Unknown'})","frozenset({'NA', 'Driver', 'Seatbelt', 'Unscathed'})",0.36363739086121194,0.2936241591779407,0.11528457158611836,0.31703167628908263,1.0797193159332525,0.008511848448834833,1.0342732104820862
10232,"frozenset({'NA', 'Driver'})","frozenset({'Leisure', 'Seatbelt', 'Unscathed', 'Unknown'})",0.7873602961365971,0.12249420054531258,0.11528457158611836,0.14641908177462626,1.1953143995618263,0.01883750156974534,1.0280288379443328
10233,"frozenset({'Driver', 'Seatbelt'})","frozenset({'Leisure', 'NA', 'Unscathed', 'Unknown'})",0.47017391019404586,0.14785304356963921,0.11528457158611836,0.24519559483540712,1.6583736723682612,0.04576792795689047,1.1289639416512696
10234,"frozenset({'Driver', 'Unscathed'})","frozenset({'Leisure', 'NA', 'Seatbelt', 'Unknown'})",0.37442499805084084,0.21685158254773745,0.11528457158611836,0.307897635537851,1.4198542243521362,0.03408991821336002,1.1315499811373535
10235,"frozenset({'Driver', 'Unknown'})","frozenset({'Leisure', 'NA', 'Seatbelt', 'Unscathed'})",0.7873602961365971,0.12249420054531258,0.11528457158611836,0.14641908177462626,1.1953143995618263,0.01883750156974534,1.0280288379443328
10236,"frozenset({'NA', 'Seatbelt'})","frozenset({'Leisure', 'Driver', 'Unscathed', 'Unknown'})",0.5878511452581195,0.13841741836413005,0.11528457158611836,0.19611184313589805,1.4168147726899025,0.03391573367709225,1.0717692184903296
10237,"frozenset({'NA', 'Unscathed'})","frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unknown'})",0.42932235928483375,0.19411647723099626,0.11528457158611836,0.2685268286006806,1.3833283625950874,0.03194602760524634,1.1017266993228694
10238,"frozenset({'NA', 'Unknown'})","frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed'})",0.9687609110539358,0.11528457158611836,0.11528457158611836,0.11900208841074915,1.0322464383003216,0.0036013849858876623,1.0042196658763067
10239,"frozenset({'Seatbelt', 'Unscathed'})","frozenset({'NA', 'Leisure', 'Driver', 'Unknown'})",0.3348113044450998,0.31384287178374615,0.11528457158611836,0.3443269986871724,1.0971318122669722,0.010206430293406107,1.0464928811196879
10240,"frozenset({'Seatbelt', 'Unknown'})","frozenset({'NA', 'Leisure', 'Driver', 'Unscathed'})",0.5878511452581195,0.13841741836413005,0.11528457158611836,0.19611184313589805,1.4168147726899025,0.03391573367709225,1.0717692184903296
10241,"frozenset({'Unscathed', 'Unknown'})","frozenset({'NA', 'Leisure', 'Driver', 'Seatbelt'})",0.4298856380304114,0.19411647723099626,0.11528457158611836,0.2681749781507304,1.381515788747832,0.03183668591945571,1.1011970057167402
10242,frozenset({'Leisure'}),"frozenset({'NA', 'Driver', 'Seatbelt', 'Unscathed', 'Unknown'})",0.3636430405978777,0.2936241591779407,0.11528457158611836,0.3170267507294382,1.0797025408842982,0.008510189549656766,1.0342657513694602
10243,frozenset({'Driver'}),"frozenset({'Leisure', 'NA', 'Seatbelt', 'Unscathed', 'Unknown'})",0.7873602961365971,0.12249420054531258,0.11528457158611836,0.14641908177462626,1.1953143995618263,0.01883750156974534,1.0280288379443328
10244,frozenset({'NA'}),"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed', 'Unknown'})",0.9687609110539358,0.11528457158611836,0.11528457158611836,0.11900208841074915,1.0322464383003216,0.0036013849858876623,1.0042196658763067
10245,frozenset({'Seatbelt'}),"frozenset({'Leisure', 'NA', 'Driver', 'Unscathed', 'Unknown'})",0.5878511452581195,0.13841741836413005,0.11528457158611836,0.19611184313589805,1.4168147726899025,0.03391573367709225,1.0717692184903296
10246,frozenset({'Unscathed'}),"frozenset({'Leisure', 'NA', 'Driver', 'Seatbelt', 'Unknown'})",0.429886203004078,0.19411647723099626,0.11528457158611836,0.2681746257044327,1.3815139731044477,0.031836576248757825,1.1011964753814698
10247,frozenset({'Unknown'}),"frozenset({'Leisure', 'NA', 'Driver', 'Seatbelt', 'Unscathed'})",0.9999898304740016,0.11528457158611836,0.11528457158611836,0.11528574398748909,1.0000101696294186,1.1723894479676034e-06,1.000001325175177
10248,"frozenset({'Leisure', 'NA', 'Driver', 'Seatbelt', 'Unscathed', 'Unknown'})",frozenset({'Yes'}),0.11528457158611836,0.7927964727564049,0.11528457158611836,1.0,1.261357781428047,0.023887369869410466,inf
10249,"frozenset({'Leisure', 'NA', 'Driver', 'Seatbelt', 'Unscathed', 'Yes'})",frozenset({'Unknown'}),0.11528457158611836,0.9999898304740016,0.11528457158611836,1.0,1.0000101696294188,1.1723894479676034e-06,inf
10250,"frozenset({'Leisure', 'NA', 'Driver', 'Seatbelt', 'Unknown', 'Yes'})",frozenset({'Unscathed'}),0.19411647723099626,0.429886203004078,0.11528457158611836,0.5938937962949489,1.3815139731044475,0.031836576248757825,1.4038539470576203
10251,"frozenset({'Leisure', 'NA', 'Driver', 'Unscathed', 'Unknown', 'Yes'})",frozenset({'Seatbelt'}),0.12221566852768992,0.5878511452581195,0.11528457158611836,0.9432879840607246,1.604637486325788,0.04343995087362913,7.267399120200383
10252,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed', 'Unknown', 'Yes'})",frozenset({'NA'}),0.11528457158611836,0.9687609110539358,0.11528457158611836,1.0,1.0322464383003218,0.0036013849858876623,inf
10253,"frozenset({'Leisure', 'NA', 'Seatbelt', 'Unscathed', 'Unknown', 'Yes'})",frozenset({'Driver'}),0.12249420054531258,0.7873602961365971,0.11528457158611836,0.9411430996153385,1.1953143995618265,0.01883750156974534,3.612825386211099
10254,"frozenset({'NA', 'Driver', 'Seatbelt', 'Unscathed', 'Unknown', 'Yes'})",frozenset({'Leisure'}),0.2936241591779407,0.3636430405978777,0.11528457158611836,0.3926263149084206,1.0797025408842982,0.008510189549656766,1.0477190155285916
10255,"frozenset({'Leisure', 'NA', 'Driver', 'Seatbelt', 'Unscathed'})","frozenset({'Yes', 'Unknown'})",0.11528457158611836,0.7927863032304064,0.11528457158611836,1.0,1.2613739615899637,0.023888542258858433,inf
10256,"frozenset({'Leisure', 'NA', 'Driver', 'Seatbelt', 'Unknown'})","frozenset({'Yes', 'Unscathed'})",0.19411647723099626,0.35615770448939377,0.11528457158611836,0.5938937962949489,1.667502313747181,0.04614849265195907,1.585403743248944
10257,"frozenset({'Leisure', 'NA', 'Driver', 'Seatbelt', 'Yes'})","frozenset({'Unscathed', 'Unknown'})",0.19411647723099626,0.4298856380304114,0.11528457158611836,0.5938937962949489,1.3815157887478322,0.03183668591945571,1.4038553382544583
10258,"frozenset({'Leisure', 'NA', 'Driver', 'Unscathed', 'Unknown'})","frozenset({'Seatbelt', 'Yes'})",0.13841741836413005,0.5878511452581195,0.11528457158611836,0.8328761867443816,1.4168147726899025,0.03391573367709225,2.466128834144614
10259,"frozenset({'Leisure', 'NA', 'Driver', 'Unscathed', 'Yes'})","frozenset({'Seatbelt', 'Unknown'})",0.12221566852768992,0.5878511452581195,0.11528457158611836,0.9432879840607246,1.604637486325788,0.04343995087362913,7.267399120200383
10260,"frozenset({'Leisure', 'NA', 'Driver', 'Unknown', 'Yes'})","frozenset({'Seatbelt', 'Unscathed'})",0.26793367661133316,0.3348113044450998,0.11528457158611836,0.4302727937904989,1.2851202694712245,0.02557734781510637,1.1675564872187196
10261,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed', 'Unknown'})","frozenset({'NA', 'Yes'})",0.11528457158611836,0.7927800885200741,0.11528457158611836,1.0,1.2613838496710414,0.023889258719076628,inf
10262,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed', 'Yes'})","frozenset({'NA', 'Unknown'})",0.11528457158611836,0.9687609110539358,0.11528457158611836,1.0,1.0322464383003218,0.0036013849858876623,inf
10263,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unknown', 'Yes'})","frozenset({'NA', 'Unscathed'})",0.19411647723099626,0.42932235928483375,0.11528457158611836,0.5938937962949489,1.3833283625950874,0.03194602760524634,1.4052423615021672
10264,"frozenset({'Leisure', 'Driver', 'Unscathed', 'Unknown', 'Yes'})","frozenset({'NA', 'Seatbelt'})",0.12221566852768992,0.5878511452581195,0.11528457158611836,0.9432879840607246,1.604637486325788,0.04343995087362913,7.267399120200383
10265,"frozenset({'Leisure', 'NA', 'Seatbelt', 'Unscathed', 'Unknown'})","frozenset({'Driver', 'Yes'})",0.12249420054531258,0.6475208390536917,0.11528457158611836,0.9411430996153385,1.4534560787120858,0.03596702406980638,5.988748280026085
10266,"frozenset({'Leisure', 'NA', 'Seatbelt', 'Unscathed', 'Yes'})","frozenset({'Driver', 'Unknown'})",0.12249420054531258,0.7873602961365971,0.11528457158611836,0.9411430996153385,1.1953143995618265,0.01883750156974534,3.612825386211099
10267,"frozenset({'Leisure', 'NA', 'Seatbelt', 'Unknown', 'Yes'})","frozenset({'Driver', 'Unscathed'})",0.21685158254773745,0.37442499805084084,0.11528457158611836,0.5316289151855267,1.4198542243521362,0.03408991821336002,1.3356396716867267
10268,"frozenset({'Leisure', 'NA', 'Unscathed', 'Unknown', 'Yes'})","frozenset({'Driver', 'Seatbelt'})",0.1304608942177205,0.47017391019404586,0.11528457158611836,0.8836714808479311,1.8794566471866343,0.05394526282436093,4.554567475524606
10269,"frozenset({'Leisure', 'Seatbelt', 'Unscathed', 'Unknown', 'Yes'})","frozenset({'NA', 'Driver'})",0.12249420054531258,0.7873602961365971,0.11528457158611836,0.9411430996153385,1.1953143995618265,0.01883750156974534,3.612825386211099
10270,"frozenset({'NA', 'Driver', 'Seatbelt', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'Yes'})",0.2936241591779407,0.2972772789060302,0.11528457158611836,0.3926263149084206,1.3207410817041634,0.02799678052462909,1.1569857870744165
10271,"frozenset({'NA', 'Driver', 'Seatbelt', 'Unscathed', 'Yes'})","frozenset({'Leisure', 'Unknown'})",0.2936241591779407,0.36363739086121194,0.11528457158611836,0.3926263149084206,1.0797193159332528,0.008511848448834833,1.0477283174407495
10272,"frozenset({'NA', 'Driver', 'Seatbelt', 'Unknown', 'Yes'})","frozenset({'Leisure', 'Unscathed'})",0.47017391019404586,0.14811971114026376,0.11528457158611836,0.24519559483540712,1.6553880165430257,0.04564254782248797,1.128610648044608
10273,"frozenset({'NA', 'Driver', 'Unscathed', 'Unknown', 'Yes'})","frozenset({'Leisure', 'Seatbelt'})",0.3099937061933543,0.21685158254773745,0.11528457158611836,0.3718932651949108,1.714966802758023,0.048061945818251114,1.2468397074189705
10274,"frozenset({'Driver', 'Seatbelt', 'Unscathed', 'Unknown', 'Yes'})","frozenset({'Leisure', 'NA'})",0.2936241591779407,0.34918027970716287,0.11528457158611836,0.3926263149084206,1.1244229348739092,0.012756805555584519,1.071530980461735
10275,"frozenset({'NA', 'Seatbelt', 'Unscathed', 'Unknown', 'Yes'})","frozenset({'Leisure', 'Driver'})",0.3348113044450998,0.31384287178374615,0.11528457158611836,0.3443269986871724,1.0971318122669722,0.010206430293406107,1.0464928811196879
10276,"frozenset({'NA', 'Leisure', 'Driver', 'Seatbelt'})","frozenset({'Yes', 'Unscathed', 'Unknown'})",0.19411647723099626,0.3561571395157272,0.11528457158611836,0.5938937962949489,1.6675049589135744,0.046148602322656954,1.585405134445782
10277,"frozenset({'NA', 'Leisure', 'Driver', 'Unscathed'})","frozenset({'Seatbelt', 'Yes', 'Unknown'})",0.13841741836413005,0.5878511452581195,0.11528457158611836,0.8328761867443816,1.4168147726899025,0.03391573367709225,2.466128834144614
10278,"frozenset({'NA', 'Leisure', 'Driver', 'Unknown'})","frozenset({'Yes', 'Seatbelt', 'Unscathed'})",0.31384287178374615,0.3348113044450998,0.11528457158611836,0.3673321332133213,1.0971318122669722,0.010206430293406107,1.051402687690454
10279,"frozenset({'NA', 'Leisure', 'Driver', 'Yes'})","frozenset({'Seatbelt', 'Unscathed', 'Unknown'})",0.26793367661133316,0.3348113044450998,0.11528457158611836,0.4302727937904989,1.2851202694712245,0.02557734781510637,1.1675564872187196
10280,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed'})","frozenset({'NA', 'Yes', 'Unknown'})",0.11528457158611836,0.7927800885200741,0.11528457158611836,1.0,1.2613838496710414,0.023889258719076628,inf
10281,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unknown'})","frozenset({'NA', 'Unscathed', 'Yes'})",0.19411647723099626,0.3561565745420606,0.11528457158611836,0.5938937962949489,1.6675076040883599,0.04614871199335484,1.5854065256426204
10282,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Yes'})","frozenset({'NA', 'Unscathed', 'Unknown'})",0.19411647723099626,0.42932235928483375,0.11528457158611836,0.5938937962949489,1.3833283625950874,0.03194602760524634,1.4052423615021672
10283,"frozenset({'Leisure', 'Driver', 'Unscathed', 'Unknown'})","frozenset({'NA', 'Seatbelt', 'Yes'})",0.13841741836413005,0.5878511452581195,0.11528457158611836,0.8328761867443816,1.4168147726899025,0.03391573367709225,2.466128834144614
10284,"frozenset({'Leisure', 'Driver', 'Unscathed', 'Yes'})","frozenset({'NA', 'Seatbelt', 'Unknown'})",0.12221566852768992,0.5878511452581195,0.11528457158611836,0.9432879840607246,1.604637486325788,0.04343995087362913,7.267399120200383
10285,"frozenset({'Leisure', 'Driver', 'Yes', 'Unknown'})","frozenset({'NA', 'Seatbelt', 'Unscathed'})",0.26793367661133316,0.3348113044450998,0.11528457158611836,0.4302727937904989,1.2851202694712245,0.02557734781510637,1.1675564872187196
