,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2718,"frozenset({'Pedestrian', 'male', 'Alone', 'Unknown'})","frozenset({'50+_m_Away_from_Crossing', 'Crossing'})",0.35613800033495224,0.11593535421202479,0.05172919109026964,0.1452504114742535,1.25285692584004,0.010440205873074745,1.0342966614500402
2719,"frozenset({'Alone', '50+_m_Away_from_Crossing', 'Crossing'})","frozenset({'Pedestrian', 'male', 'Unknown'})",0.09439373639256406,0.4617317032322894,0.05172919109026964,0.5480150809492127,1.1868690781094482,0.008144610411271298,1.190898797902653
2720,"frozenset({'male', '50+_m_Away_from_Crossing', 'Crossing'})","frozenset({'Pedestrian', 'Alone', 'Unknown'})",0.06347345503265785,0.7531820465583654,0.05172919109026964,0.8149736147757256,1.0820406812665202,0.003922124326642025,1.3339608464082642
2721,"frozenset({'Unknown', '50+_m_Away_from_Crossing', 'Crossing'})","frozenset({'Pedestrian', 'male', 'Alone'})",0.11589348517836208,0.35624267291910905,0.05172919109026964,0.4463511560693642,1.2529412953588404,0.010442986156418782,1.1627538540684546
2722,"frozenset({'Pedestrian', '50+_m_Away_from_Crossing', 'Crossing'})","frozenset({'male', 'Alone', 'Unknown'})",0.11417685479819126,0.36430246189917936,0.05172919109026964,0.4530619728639531,1.2436423583361287,0.010134281795383435,1.1622844025483996
2723,"frozenset({'Alone', '50+_m_Away_from_Crossing', 'Unknown'})","frozenset({'Pedestrian', 'male', 'Crossing'})",0.13395997320381844,0.3429911237648635,0.05172919109026964,0.38615408657602757,1.125842798313213,0.005782109341580945,1.0703156311172706
2724,"frozenset({'Pedestrian', 'Alone', '50+_m_Away_from_Crossing'})","frozenset({'male', 'Unknown', 'Crossing'})",0.13130128956623682,0.3498785798023782,0.05172919109026964,0.3939732142857143,1.1260283910728175,0.005789682370613884,1.0727602071769229
2725,"frozenset({'Pedestrian', '50+_m_Away_from_Crossing', 'Unknown'})","frozenset({'male', 'Alone', 'Crossing'})",0.1708256573438285,0.28468849438954946,0.05172919109026964,0.30281862745098037,1.0636841088372992,0.003097091897950016,1.0260049017017536
2726,"frozenset({'male', 'Alone', 'Crossing'})","frozenset({'Pedestrian', '50+_m_Away_from_Crossing', 'Unknown'})",0.28468849438954946,0.1708256573438285,0.05172919109026964,0.18170453709831608,1.0636841088372992,0.003097091897950016,1.013294561986096
2727,"frozenset({'male', 'Unknown', 'Crossing'})","frozenset({'Pedestrian', 'Alone', '50+_m_Away_from_Crossing'})",0.3498785798023782,0.13130128956623682,0.05172919109026964,0.14784897983605577,1.1260283910728175,0.005789682370613884,1.019418729636251
2728,"frozenset({'Pedestrian', 'male', 'Crossing'})","frozenset({'Alone', '50+_m_Away_from_Crossing', 'Unknown'})",0.3429911237648635,0.13395997320381844,0.05172919109026964,0.15081787109375,1.125842798313213,0.005782109341580945,1.0198519225924414
2729,"frozenset({'male', 'Alone', 'Unknown'})","frozenset({'Pedestrian', '50+_m_Away_from_Crossing', 'Crossing'})",0.36430246189917936,0.11417685479819126,0.05172919109026964,0.1419951729686243,1.2436423583361287,0.010134281795383435,1.0324220998460836
2730,"frozenset({'Pedestrian', 'male', 'Alone'})","frozenset({'Unknown', '50+_m_Away_from_Crossing', 'Crossing'})",0.35624267291910905,0.11589348517836208,0.05172919109026964,0.14520773344302756,1.2529412953588406,0.010442986156418782,1.0342940026618872
2731,"frozenset({'Pedestrian', 'Alone', 'Unknown'})","frozenset({'male', '50+_m_Away_from_Crossing', 'Crossing'})",0.7531820465583654,0.06347345503265785,0.05172919109026964,0.06868086052587694,1.0820406812665202,0.003922124326642025,1.005591429696333
2732,"frozenset({'Pedestrian', 'male', 'Unknown'})","frozenset({'Alone', '50+_m_Away_from_Crossing', 'Crossing'})",0.4617317032322894,0.09439373639256406,0.05172919109026964,0.1120330068915488,1.1868690781094484,0.008144610411271298,1.019864781727118
2733,"frozenset({'50+_m_Away_from_Crossing', 'Crossing'})","frozenset({'Pedestrian', 'male', 'Alone', 'Unknown'})",0.11593535421202479,0.35613800033495224,0.05172919109026964,0.44618996027446733,1.2528569258400397,0.010440205873074745,1.1626044193495384
2734,"frozenset({'Alone', '50+_m_Away_from_Crossing'})","frozenset({'Pedestrian', 'male', 'Unknown', 'Crossing'})",0.13406464578797522,0.34297018924803213,0.05172919109026964,0.3858525921299188,1.1250324495429385,0.005749014152897386,1.0698242837669976
2735,"frozenset({'50+_m_Away_from_Crossing', 'Unknown'})","frozenset({'Pedestrian', 'male', 'Alone', 'Crossing'})",0.17417518003684476,0.27886869871043374,0.05172919109026964,0.2969951923076923,1.0650001010550143,0.003157185285739224,1.0257843095792771
2736,"frozenset({'Pedestrian', '50+_m_Away_from_Crossing'})","frozenset({'male', 'Unknown', 'Alone', 'Crossing'})",0.17097219896164798,0.2846047563222241,0.05172919109026964,0.3025590792212563,1.0630851118970923,0.0030696900669150012,1.0257431452100414
2737,"frozenset({'male', 'Crossing'})","frozenset({'Pedestrian', 'Alone', '50+_m_Away_from_Crossing', 'Unknown'})",0.34996231786970355,0.1312175514989114,0.05172919109026964,0.14781360291918408,1.1264773746400105,0.005807992622523413,1.0194746730024358
2738,"frozenset({'male', 'Alone'})","frozenset({'Pedestrian', 'Unknown', '50+_m_Away_from_Crossing', 'Crossing'})",0.36446993803383015,0.1141559202813599,0.05172919109026964,0.14192992533027,1.2432988580921212,0.010122789899127543,1.0323679916929864
2739,"frozenset({'Alone', 'Unknown'})","frozenset({'Pedestrian', 'male', '50+_m_Away_from_Crossing', 'Crossing'})",0.7675012560710098,0.06242672919109027,0.05172919109026964,0.06739948720746278,1.0796575133890283,0.0038165980237030855,1.005332141627804
2740,"frozenset({'Pedestrian', 'Alone'})","frozenset({'male', 'Unknown', '50+_m_Away_from_Crossing', 'Crossing'})",0.7533285881761849,0.06345252051582649,0.05172919109026964,0.06866750034736696,1.0821871186384115,0.0039285933938616666,1.0055994822831646
2741,"frozenset({'male', 'Unknown'})","frozenset({'Pedestrian', 'Alone', '50+_m_Away_from_Crossing', 'Crossing'})",0.47211522358063973,0.09288645118070675,0.05172919109026964,0.10956899609790707,1.17960148875475,0.007876083423478092,1.0187353594428914
2742,"frozenset({'Pedestrian', 'male'})","frozenset({'Unknown', 'Alone', '50+_m_Away_from_Crossing', 'Crossing'})",0.4619410484006029,0.09435186735890136,0.05172919109026964,0.1119822351128433,1.1868576451897712,0.008144190563944123,1.019853620559249
2743,"frozenset({'Pedestrian', 'Unknown'})","frozenset({'male', 'Alone', '50+_m_Away_from_Crossing', 'Crossing'})",0.981661363255736,0.052650309830849104,0.05172919109026964,0.05269555574511644,1.0008593665338854,4.441616588142516e-05,1.000047762801644
2744,frozenset({'50+_m_Away_from_Crossing'}),"frozenset({'Crossing', 'Alone', 'male', 'Unknown', 'Pedestrian'})",0.17434265617149555,0.2788477641936024,0.05172919109026964,0.29670989433237277,1.0640569243595182,0.0031141312132741475,1.0253979545493732
2745,frozenset({'Alone'}),"frozenset({'50+_m_Away_from_Crossing', 'Crossing', 'male', 'Unknown', 'Pedestrian'})",0.7677315357561547,0.06240579467425892,0.05172919109026964,0.06737927085321627,1.0796957430783074,0.00381829450491758,1.0053327960911906
2746,frozenset({'male'}),"frozenset({'50+_m_Away_from_Crossing', 'Crossing', 'Alone', 'Unknown', 'Pedestrian'})",0.47240830681627866,0.0928655166638754,0.05172919109026964,0.10950101923247364,1.1791354117891797,0.007858749601469352,1.0186811023121667
2747,frozenset({'Pedestrian'}),"frozenset({'50+_m_Away_from_Crossing', 'Crossing', 'Alone', 'male', 'Unknown'})",0.9819335119745436,0.052629375314017755,0.05172919109026964,0.05268095085811748,1.0009799763685583,5.0643755149834546e-05,1.000054443689427
2748,"frozenset({'Light Injury', '50+_m_Away_from_Crossing'})",frozenset({'Alone'}),0.08116312175514989,0.7677315357561547,0.0628035504940546,0.7737941707505804,1.0078968164157207,0.0004920623822096057,1.026801409205688
2749,frozenset({'Alone'}),"frozenset({'Light Injury', '50+_m_Away_from_Crossing'})",0.7677315357561547,0.08116312175514989,0.0628035504940546,0.0818040520273771,1.0078968164157207,0.0004920623822096057,1.000698032128809
2750,"frozenset({'Light Injury', '50+_m_Away_from_Crossing', 'Unknown'})",frozenset({'Alone'}),0.08105844917099313,0.7677315357561547,0.06274074694356055,0.7740185950413224,1.008189137728953,0.0005096192755017909,1.0278211354881936
2751,"frozenset({'Alone', 'Unknown'})","frozenset({'Light Injury', '50+_m_Away_from_Crossing'})",0.7675012560710098,0.08116312175514989,0.06274074694356055,0.08174676777044353,1.007191024724928,0.00044794904983870565,1.0006356046402107
2752,"frozenset({'Light Injury', '50+_m_Away_from_Crossing'})","frozenset({'Alone', 'Unknown'})",0.08116312175514989,0.7675012560710098,0.06274074694356055,0.7730203765798298,1.007191024724928,0.00044794904983870565,1.0243154888780626
2753,frozenset({'Alone'}),"frozenset({'Light Injury', '50+_m_Away_from_Crossing', 'Unknown'})",0.7677315357561547,0.08105844917099313,0.06274074694356055,0.08172224797534973,1.0081891377289531,0.0005096192755017909,1.000722873665286
2754,"frozenset({'Pedestrian', 'Light Injury', '50+_m_Away_from_Crossing'})",frozenset({'Alone'}),0.07953022944230446,0.7677315357561547,0.06152654496734215,0.7736246380626481,1.0076759935368411,0.00046867977856239473,1.0260324368167075
2755,"frozenset({'Pedestrian', 'Alone'})","frozenset({'Light Injury', '50+_m_Away_from_Crossing'})",0.7533285881761849,0.08116312175514989,0.06152654496734215,0.08167291927191886,1.006281147222342,0.0003840450435632914,1.0005551371918215
2756,"frozenset({'Light Injury', '50+_m_Away_from_Crossing'})","frozenset({'Pedestrian', 'Alone'})",0.08116312175514989,0.7533285881761849,0.06152654496734215,0.7580603559453185,1.006281147222342,0.0003840450435632914,1.0195576371438497
2757,frozenset({'Alone'}),"frozenset({'Pedestrian', 'Light Injury', '50+_m_Away_from_Crossing'})",0.7677315357561547,0.07953022944230446,0.06152654496734215,0.0801407029694871,1.0076759935368413,0.00046867977856239473,1.0006636596805112
2758,"frozenset({'Pedestrian', 'Light Injury', '50+_m_Away_from_Crossing', 'Unknown'})",frozenset({'Alone'}),0.07944649137497907,0.7677315357561547,0.06148467593367945,0.7739130434782608,1.0080516527382424,0.0004910990999286713,1.0273412841554694
2759,"frozenset({'Light Injury', '50+_m_Away_from_Crossing', 'Unknown'})","frozenset({'Pedestrian', 'Alone'})",0.08105844917099313,0.7533285881761849,0.06148467593367945,0.7585227272727273,1.006894918337186,0.00042102885994415445,1.021509846611564
2760,"frozenset({'Pedestrian', 'Light Injury', '50+_m_Away_from_Crossing'})","frozenset({'Alone', 'Unknown'})",0.07953022944230446,0.7675012560710098,0.06148467593367945,0.7730981837325612,1.0072924019567122,0.0004451249410951652,1.024666738035074
2761,"frozenset({'Pedestrian', 'Alone', 'Unknown'})","frozenset({'Light Injury', '50+_m_Away_from_Crossing'})",0.7531820465583654,0.08116312175514989,0.06148467593367945,0.08163322030129523,1.0057920214991671,0.0003540697850698618,1.0005118853997526
2762,"frozenset({'Light Injury', '50+_m_Away_from_Crossing'})","frozenset({'Pedestrian', 'Alone', 'Unknown'})",0.08116312175514989,0.7531820465583654,0.06148467593367945,0.7575444931648181,1.0057920214991671,0.0003540697850698618,1.0179927718012947
2763,"frozenset({'Alone', 'Unknown'})","frozenset({'Pedestrian', 'Light Injury', '50+_m_Away_from_Crossing'})",0.7675012560710098,0.07953022944230446,0.06148467593367945,0.0801101958431073,1.0072924019567122,0.0004451249410951652,1.0006304737786875
2764,"frozenset({'Pedestrian', 'Alone'})","frozenset({'Light Injury', '50+_m_Away_from_Crossing', 'Unknown'})",0.7533285881761849,0.08105844917099313,0.06148467593367945,0.08161734055856606,1.006894918337186,0.00042102885994415445,1.0006085604751214
2765,frozenset({'Alone'}),"frozenset({'Pedestrian', 'Light Injury', '50+_m_Away_from_Crossing', 'Unknown'})",0.7677315357561547,0.07944649137497907,0.06148467593367945,0.08008616693480217,1.0080516527382424,0.0004910990999286713,1.0006953646491994
2766,"frozenset({'50+_m_Away_from_Crossing', 'Light Injury', 'Crossing'})",frozenset({'Pedestrian'}),0.05817702227432591,0.9819335119745436,0.057276838050577795,0.9845268082043901,1.0026410100054857,0.00015087025252770447,1.1675993075056612
